name,type,tag,lat,lng
7-Eleven,grocery,convenience,38.9020697,-76.9823875
Unnamed convenience,grocery,convenience,38.553657,-76.0415915
7-Eleven,grocery,convenience,39.1829898,-76.7638704
Christopher's Fine Foods,grocery,supermarket,38.81571,-76.5383905
Cake by Jason Hisley,grocery,bakery,39.4557004,-76.6301424
7-Eleven,grocery,convenience,39.2925069,-76.6154868
Town Center Market,grocery,convenience,38.9623096,-76.9346029
Giant,grocery,supermarket,38.9629623,-77.1070071
Food Lion,grocery,supermarket,39.6411821,-75.6240557
Sunset Deli & Market,grocery,deli,39.6415459,-75.6248027
Wawa,grocery,convenience,39.6412392,-75.6256705
7-Eleven,grocery,convenience,38.7845166,-77.0739995
7-Eleven,grocery,convenience,38.7722802,-77.0799647
Giant,grocery,supermarket,38.7708415,-77.0837412
Panera Bread,grocery,bakery,38.7738295,-77.0828986
Unnamed convenience,grocery,convenience,39.6198425,-75.6416346
Giulianova,grocery,deli,39.5749885,-76.9955785
Lily's Mexican Market,grocery,deli,39.5744852,-76.995095
Wine Me Up,grocery,deli,39.5740585,-76.9946176
JeannieBird Baking Company,grocery,bakery,39.5761732,-76.9967519
Weis,grocery,supermarket,39.3950534,-76.5823342
Norris's,grocery,convenience,38.3597617,-76.5450613
Dash In,grocery,convenience,39.6518766,-75.6194008
Desserts by Gerard,grocery,bakery,38.8018262,-76.9888665
Safeway,grocery,supermarket,38.8045385,-76.9856752
7-Eleven,grocery,convenience,39.2895827,-76.6112266
Yes! Organic,grocery,greengrocer,38.9547312,-76.9400481
Black Lion Market & Deli,grocery,convenience,38.9342455,-77.0329597
7-Eleven,grocery,convenience,38.9116654,-77.2216146
Hoya Snaxa,grocery,convenience,38.9072255,-77.0755587
Food Rite,grocery,supermarket,38.1799062,-75.3884813
7-Eleven,grocery,convenience,39.2884772,-76.6065255
IGA,grocery,supermarket,38.6351119,-75.8635681
Main Street Market,grocery,convenience,38.6333477,-75.8636003
Trader Joe's,grocery,supermarket,38.0630186,-78.4914463
Annapolis Seafood Market,grocery,seafood,39.0767258,-76.5465569
Freedom Bakery,grocery,bakery,39.0757138,-76.5462322
Unnamed convenience,grocery,convenience,39.114743,-76.5022711
Food Lion,grocery,supermarket,37.9051777,-78.3427633
ALDI,grocery,supermarket,38.8939567,-77.4278025
7-Eleven,grocery,convenience,38.894194,-77.448186
Lotte Plaza Market,grocery,supermarket,38.895445,-77.426745
International Food Market,grocery,convenience,39.2876443,-76.8134006
Trader Joe's,grocery,supermarket,38.840255,-77.4327461
Cox Farms,grocery,marketplace,38.881662,-77.486178
Giant,grocery,supermarket,38.854102,-77.449424
WOW! Fresh Meat,grocery,butcher,38.8375976,-77.4370431
Handy Mart,grocery,convenience,39.1853567,-78.1399393
Food Lion,grocery,supermarket,38.3676672,-75.5490973
Handy Mart,grocery,convenience,38.9588512,-78.1956421
Unnamed convenience,grocery,convenience,38.6243157,-77.799878
Lotte Plaza Market,grocery,supermarket,39.277794,-76.817717
Community Garden Market,grocery,greengrocer,39.628773,-78.226096
Speedway,grocery,convenience,39.6833933,-75.5869602
K,grocery,convenience,38.7714689,-77.453307
Seva,grocery,convenience,38.771105,-77.4521375
Megamart Supermarket,grocery,supermarket,38.7754295,-77.4534143
Unnamed convenience,grocery,convenience,38.7591173,-77.4560053
7-Eleven,grocery,convenience,39.2759502,-76.7172208
Food Lion,grocery,supermarket,38.1290681,-78.4358117
Harris Teeter,grocery,supermarket,38.1274223,-78.4436384
Weis,grocery,supermarket,39.3978539,-76.9241098
7-Eleven,grocery,convenience,39.1813605,-76.6148461
Bradley Food and Beverage,grocery,convenience,38.9785932,-77.099121
Heritage's Dairy Stores,grocery,convenience,39.5973676,-75.1383976
Giant,grocery,supermarket,38.7396932,-77.2134702
Buckland Farm Market,grocery,convenience,38.7722831,-77.6982498
7-Eleven,grocery,convenience,38.7683978,-77.4842947
Unnamed convenience,grocery,convenience,38.7985807,-77.5180634
Touché Touchet Bakery,grocery,bakery,39.1841611,-76.8710888
7-Eleven,grocery,convenience,38.7967278,-77.5281873
7-Eleven,grocery,convenience,38.7972991,-77.5172149
MOM'S Organic Market,grocery,greengrocer,39.169445,-76.785235
7-Eleven,grocery,convenience,38.902268,-77.019279
Andrade Market,grocery,convenience,38.7691618,-77.486029
Halal Food & Meat,grocery,convenience,38.7797292,-77.5078286
La Mexicana Bakery,grocery,bakery,38.7795285,-77.5081075
Manassas Olive Oil Company,grocery,supermarket,38.7516289,-77.4754714
7-Eleven,grocery,convenience,38.8669667,-77.1942054
7-Eleven,grocery,convenience,38.8796508,-77.0901889
Harris Teeter,grocery,supermarket,38.9298423,-77.2274362
H&S Bakery Outlet,grocery,bakery,39.2846309,-76.5945393
Vie de France,grocery,bakery,39.0433794,-77.1058207
Rodman's,grocery,supermarket,39.0437407,-77.104916
La Flor de Puebla Bakery,grocery,bakery,38.9641568,-76.919282
Giant,grocery,supermarket,38.7819961,-77.1884182
7-Eleven,grocery,convenience,39.0145187,-77.3728121
Tom & Terry's Seafood Market,grocery,seafood,38.5645401,-75.0806242
La Grande Supermarket,grocery,supermarket,38.9582931,-76.9170186
Unnamed convenience,grocery,convenience,37.9385219,-77.4648498
Bakers Park,grocery,bakery,39.3828019,-76.8241358
Food Lion,grocery,supermarket,39.29629,-77.828809
7-Eleven,grocery,convenience,38.885276,-77.094506
Shop 'N Save,grocery,supermarket,39.5629184,-79.3563294
7-Eleven,grocery,convenience,38.9307482,-77.3457873
7-Eleven,grocery,convenience,39.381671,-76.822705
Breads Unlimited,grocery,bakery,38.9788563,-77.0991145
BP,grocery,convenience,38.9165499,-77.2290276
High's,grocery,convenience,39.1419165,-76.6493854
Megamart International Food,grocery,supermarket,38.9593019,-76.9173477
7-Eleven,grocery,convenience,38.9561066,-76.921988
Giant,grocery,supermarket,38.9269238,-77.3752072
Unnamed convenience,grocery,convenience,38.9555507,-77.3522955
Safeway,grocery,supermarket,38.7188592,-76.6624071
Trader Joe's,grocery,supermarket,38.9891423,-76.5399277
Spicklers Market,grocery,convenience,39.6429047,-77.7187358
7-Eleven,grocery,convenience,38.8479815,-76.9520864
Giant,grocery,supermarket,38.9814895,-76.7355092
Unnamed convenience,grocery,convenience,38.8410115,-76.9467483
Three Little Pigs,grocery,butcher,38.9523774,-77.0272571
Montego Bay Superthrift,grocery,supermarket,38.434559,-75.055641
CitiMart,grocery,convenience,38.8345389,-77.4544374
Shilla Patisserie & Cafe,grocery,pastry,38.8368355,-77.4340572
Convenient Mart,grocery,convenience,38.8380525,-77.4233153
7-Eleven,grocery,convenience,38.8394501,-77.4265313
Great Wall,grocery,supermarket,38.85472,-77.3359448
Bridgwater Deli,grocery,deli,38.8536908,-77.33876
Bridgewater Deli,grocery,deli,38.8556333,-77.3377944
Halal Supermarket,grocery,convenience,38.85153,-77.3285455
ALDI,grocery,supermarket,38.8520104,-77.3239482
99 Ranch Market,grocery,supermarket,38.8563213,-77.316108
7-Eleven,grocery,convenience,38.872573,-77.2457456
Unnamed convenience,grocery,convenience,38.8732538,-77.2354218
Unnamed convenience,grocery,convenience,38.800082,-77.1846128
Liberty,grocery,convenience,38.754064,-77.0827307
Shoppers Food & Pharmacy,grocery,supermarket,38.7510979,-77.0854826
ALDI,grocery,supermarket,38.7342948,-77.1002402
Unnamed convenience,grocery,convenience,38.7169073,-77.1319901
Speedway,grocery,convenience,38.7961818,-77.0821251
Weis,grocery,supermarket,38.2366421,-76.5246558
Giant,grocery,supermarket,39.0982887,-77.5264258
Unnamed convenience,grocery,convenience,39.441463,-76.6271273
Davis Store,grocery,convenience,38.7584829,-77.3396479
Hi Mart,grocery,convenience,38.7924034,-77.4584295
Unnamed convenience,grocery,convenience,39.3833659,-76.5704624
ALDI,grocery,supermarket,39.3853283,-76.5792585
El Toro Supermarket,grocery,supermarket,39.0959691,-76.8478113
Great Harvest Bread Company,grocery,bakery,39.228046,-76.814738
Walmart Supercenter,grocery,supermarket,38.9295775,-77.2452367
7-Eleven,grocery,convenience,38.6922293,-77.2179114
7-Eleven,grocery,convenience,38.7771672,-77.1944383
7-Eleven,grocery,convenience,39.3742969,-76.723378
7-Eleven,grocery,convenience,38.8516484,-77.3222309
Price Rite,grocery,supermarket,39.284449,-76.6353965
Farmer's Market (Wednesdays),grocery,marketplace,38.9006047,-77.0508406
El Patio Market,grocery,supermarket,39.1699504,-76.787755
Riverdale Park Farmers Market,grocery,marketplace,38.9629701,-76.9353272
Unnamed bakery,grocery,bakery,38.9561676,-76.9651777
Unnamed marketplace,grocery,marketplace,39.2891378,-77.8601769
KSB Cafe of New York,grocery,bakery,38.9260212,-77.3758122
Patisserie Poupon,grocery,bakery,39.2902488,-76.6047261
Towers Food & Dry Cleaning,grocery,convenience,38.8578671,-77.0546831
Tiger Mart,grocery,convenience,38.9490577,-76.7189157
7-Eleven,grocery,convenience,39.2776243,-76.566911
Save-A-Lot,grocery,supermarket,39.307274,-76.62854
Eddie's of Mount Vernon,grocery,supermarket,39.300878,-76.616749
Shenandoah Hops,grocery,deli,38.1498839,-79.0714654
Fractured Prune,grocery,bakery,38.3808301,-75.0682785
Linthicum Market,grocery,supermarket,39.2011375,-76.6545541
7-Eleven,grocery,convenience,39.2729136,-76.6755412
Gateway Deli,grocery,deli,39.2070637,-76.6897088
Food Mart,grocery,convenience,38.3321284,-75.0876226
Unnamed convenience,grocery,convenience,38.332263,-75.0879015
Silver Bakery,grocery,bakery,39.4115483,-77.411405
Unnamed convenience,grocery,convenience,38.8816389,-76.9899068
Shell,grocery,convenience,38.8123058,-76.965908
Potomac Vegetable Farms,grocery,farm,38.960327,-77.2790647
Heritage Dairy,grocery,convenience,39.6514756,-75.316898
Food Lion,grocery,supermarket,38.6085921,-77.3587984
7-Eleven,grocery,convenience,38.6030852,-77.3408492
Food Lion,grocery,supermarket,38.6330859,-77.3735806
Food Lion,grocery,supermarket,38.001163,-78.4959554
7-Eleven,grocery,convenience,39.278749,-76.577881
Food Lion,grocery,supermarket,38.3396566,-77.0714988
Unnamed convenience,grocery,convenience,39.0946725,-76.854156
Giant,grocery,supermarket,38.6859579,-77.3113272
Food Lion,grocery,supermarket,38.2557221,-78.8233745
7-Eleven,grocery,convenience,39.0959601,-77.2064611
7-Eleven,grocery,convenience,38.7922967,-76.5462042
The Corner Grocery,grocery,convenience,38.0337944,-78.4989337
Hamza & Madina,grocery,supermarket,38.8669696,-77.1507998
Stock Provisions,grocery,butcher,38.0316165,-78.4900403
Albemarle Baking,grocery,bakery,38.0306037,-78.4872765
Reid Market,grocery,supermarket,38.0348502,-78.4861146
Tienda El Tio,grocery,greengrocer,38.0325043,-78.4854416
Cafe Pointe,grocery,bakery,39.2851165,-76.757241
Flavor Cupcakery,grocery,pastry,39.4708169,-76.6385308
7-Eleven,grocery,convenience,39.4654554,-76.6364952
Shop 'n Save,grocery,supermarket,39.0759193,-78.9642538
White Barn Farmers Market,grocery,marketplace,39.0836226,-78.9639382
R & R Convenient & Deli,grocery,convenience,39.2988724,-76.6121177
7-Eleven,grocery,convenience,38.8588335,-77.056498
Harris Teeter,grocery,supermarket,38.842306,-77.05218
Evergreen Store,grocery,convenience,38.9519466,-77.5343246
Grovesnor Market,grocery,supermarket,39.026955,-77.1066825
Food Lion,grocery,supermarket,38.013414,-78.5027412
Harris Teeter,grocery,supermarket,38.0499778,-78.5042131
Safeway,grocery,supermarket,39.4388117,-77.5256503
Springfield Butcher,grocery,butcher,38.7814666,-77.1870632
7-Eleven,grocery,convenience,38.8443596,-77.2915103
Mega Farmers Market,grocery,supermarket,38.9848891,-76.9677986
Mega Supermarket,grocery,supermarket,38.9851068,-76.9700561
Sam's Market,grocery,convenience,38.9036491,-76.5200226
Giant,grocery,supermarket,38.9430058,-76.5631731
Angkor Supermarket,grocery,supermarket,38.9928633,-76.9922145
7-Eleven,grocery,convenience,38.992679,-76.9926197
7-Eleven,grocery,convenience,38.9337032,-77.1782818
Foods of All Nations,grocery,supermarket,38.0431314,-78.5119486
7-Eleven,grocery,convenience,38.9496775,-77.4108222
Giant,grocery,supermarket,39.0095897,-77.4914024
U Mart,grocery,supermarket,38.5620513,-77.3277835
Food Lion,grocery,supermarket,38.5820478,-77.7652139
7-Eleven,grocery,convenience,38.7942055,-77.5983193
Eddie's Little Shop & Deli,grocery,deli,38.8059866,-77.0550584
7-Eleven,grocery,convenience,38.8361402,-77.0614091
El Paisa Grocery,grocery,convenience,38.8362408,-77.0615268
FoodStar,grocery,supermarket,38.8365439,-77.0622259
Lideta Market,grocery,convenience,38.8560635,-77.0888422
7-Eleven,grocery,convenience,38.8130878,-77.0553195
24express Food Store,grocery,convenience,38.8427613,-77.0634984
MOM's Organic Market,grocery,supermarket,38.8411512,-77.0627734
Unnamed convenience,grocery,convenience,38.8092591,-77.1165301
11-M corner,grocery,deli,38.90551,-77.026736
7 Day Junior,grocery,convenience,38.0357244,-78.5010352
Giant,grocery,supermarket,38.7237695,-76.6573176
Market 77,grocery,convenience,38.9288358,-77.0230438
Wawa,grocery,convenience,38.9052759,-77.0324907
Hudson,grocery,convenience,39.1799092,-76.6726347
Today's News,grocery,convenience,38.8971402,-77.0310058
Uptown Tobacco And Lottery,grocery,convenience,39.3971239,-76.6036328
Del Ray Farmers' Market,grocery,marketplace,38.8268316,-77.0585103
7-Eleven,grocery,convenience,39.2585049,-76.5122993
7-Eleven,grocery,convenience,39.2779507,-76.4866435
Unnamed convenience,grocery,convenience,39.1077977,-77.558836
Unnamed convenience,grocery,convenience,39.368146,-76.7175329
Potomac Gourmet Market,grocery,supermarket,38.784354,-77.014978
APlus,grocery,convenience,38.7902897,-77.0140847
Safeway,grocery,supermarket,38.9383742,-77.0249072
Asian Market,grocery,grocery,38.0561993,-78.4966832
Super Amanecer,grocery,grocery,38.0562741,-78.4966307
Tous les Jours,grocery,bakery,39.4006631,-76.6025563
La Joya Morelense,grocery,grocery,39.2878788,-76.5903583
Panamericana,grocery,supermarket,38.9358559,-77.0329877
7-Eleven,grocery,convenience,39.395418,-76.568002
Jo's Grocery & Carryout,grocery,convenience,39.2927962,-76.5873991
Quick Stop,grocery,convenience,39.2953224,-76.5847982
Streets Market and Cafe,grocery,supermarket,38.9208499,-77.0321303
Trader Joe's,grocery,supermarket,38.9161261,-77.0322113
Giant,grocery,supermarket,38.9090968,-77.0226834
Unsulution Grocery,grocery,grocery,38.9601497,-77.0283083
Walmart Supercenter,grocery,supermarket,38.9620325,-77.0273083
Enat Ethopia Grocery,grocery,convenience,38.965717,-77.0278766
Wow Market,grocery,convenience,38.9657594,-77.0278686
Sheridan International Market,grocery,convenience,38.9659254,-77.0278427
Mini Mart,grocery,convenience,38.9986289,-77.0925893
Georgia Ave Mart and Wireless,grocery,convenience,38.9340623,-77.0236978
Catrachito's Deli,grocery,deli,38.9342691,-77.0237676
Canton Market,grocery,convenience,39.2825247,-76.5831996
Potomac Tobacco Mini Market,grocery,convenience,38.8816744,-76.9881136
Lorena Latino Market,grocery,convenience,39.2857764,-76.5915531
Safeway,grocery,supermarket,38.9006574,-76.9798838
Fairland Market,grocery,convenience,38.9834299,-77.0261342
Progresso Market (International),grocery,supermarket,38.9835973,-77.0261623
7-Eleven,grocery,convenience,39.3446224,-76.6403985
Martha's Market,grocery,convenience,38.8730039,-76.97219
American Market,grocery,convenience,39.2674039,-76.6518465
Anita's Bakery,grocery,bakery,38.2907463,-76.4946909
DC Dome,grocery,convenience,38.8947769,-76.948889
JPA Fast Mart,grocery,convenience,38.0256652,-78.5152356
Price's Grocery,grocery,supermarket,38.9515737,-77.0082994
"Vaccaro's Italian Pastry Shop, Hunt Valley",grocery,bakery,39.4986663,-76.6555916
Graul's,grocery,supermarket,39.4577196,-76.6655793
Quick Mart Dairy Store,grocery,convenience,39.4726676,-76.6227901
Simon's Bakery,grocery,bakery,39.4726637,-76.6225936
The Natural Market and Juice Bar,grocery,greengrocer,39.43876,-76.6306743
ALDI,grocery,supermarket,39.4631184,-76.63764
7-Eleven,grocery,convenience,39.515735,-76.5596882
ALDI,grocery,supermarket,39.4436907,-76.8111646
Body Basics Wellness Center,grocery,health_food,39.4687138,-76.8304835
Greene's Family Butcher Shop & Market,grocery,butcher,39.4549561,-76.4149663
Quick Stop Food Mart,grocery,convenience,39.4686151,-76.4418532
Swadesh,grocery,marketplace,39.3901945,-76.4891234
Lidl,grocery,supermarket,39.3907583,-76.4883546
Meringue Cake Studio,grocery,bakery,39.3936517,-76.4877418
ALDI,grocery,supermarket,39.3941523,-76.4871792
VMart Filipino Grocery,grocery,convenience,39.3955078,-76.4833203
Safeway,grocery,supermarket,39.4137034,-76.4605431
Lamont Market,grocery,convenience,38.9311373,-77.0199129
Unnamed bakery,grocery,bakery,39.3663884,-76.7146803
7-Eleven,grocery,convenience,39.3693719,-76.7186269
Nothing Bundt Cakes,grocery,pastry,39.3969202,-76.7478104
ALDI,grocery,supermarket,39.4040087,-76.7612492
Damaskino Mediterranean Market,grocery,convenience,39.3817756,-76.5605312
Tienda Najarro’s,grocery,convenience,39.3814222,-76.559078
A-mart,grocery,convenience,39.3970472,-76.5424182
Bagel Bistro,grocery,bakery,39.3987607,-76.5374857
Towson Tobacco Market,grocery,convenience,39.400054,-76.602348
Baltoz Bakery,grocery,bakery,39.37716,-76.6085821
Mount Everest Grocery,grocery,convenience,39.3834157,-76.5768424
Nature's Pantry Organic Foods,grocery,greengrocer,39.3759324,-76.5411097
EZ Convenience,grocery,convenience,39.3866408,-76.5763203
Irish & A Cupcake,grocery,bakery,39.3802784,-76.537589
7-Eleven,grocery,convenience,39.3933202,-76.5629625
Pastore’s Italian Deli,grocery,deli,39.3965744,-76.5634167
"Toscana Deli, Market & Catering",grocery,deli,39.4071992,-76.5149355
Eddie B's,grocery,convenience,39.3228486,-76.4241535
"Somoza’s Multiservice, LLC",grocery,convenience,39.3226003,-76.4241069
Shoppers,grocery,supermarket,39.3154582,-76.4635203
La Casa del Pueblo,grocery,convenience,39.314967,-76.4527555
Food Lion,grocery,supermarket,39.2988149,-76.4370235
Weis,grocery,supermarket,39.3251042,-76.4497379
Unnamed bakery,grocery,bakery,39.3216821,-76.4526649
